"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"U44SCQZ8","thesis","1998","Gleirscher, Paul","Studien zum eisenzeitlichen Brandopferplatz am Rungger Egg bei Seis am Schlern (Südtirol)","","","","","","","1998","2017-01-19 09:35:29","2017-01-19 09:35:29","","","68, 132 Bl.","","","","","Studien zum eisenzeitlichen Brandopferplatz am Rungger Egg bei Seis am Schlern (Südtirol)","","","","","Universität Wien","Wien","","","Habilitation","","","","","vorgelegt von Paul Gleirscher","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U4QER33V","journalArticle","1982","Rodriguez, Helgard","Die Keramik vom Hügel Breitegg","Mitteilungen der Österreichischen Arbeitsgemeinschaft für Ur- und Frühgeschichte","","","","","","1982","2017-01-19 09:35:31","2017-01-19 09:35:31","","13-18","","","32","","","Die Keramik vom Hügel Breitegg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U4ZGSJAI","journalArticle","1965","Rochna, Otto","Ein Gräberfeld der jüngeren Urnenfelderzeit (Hallstatt B) von Altessing, Ldkr. Kelheim","Bayerische Vorgeschichtsblätter","","","","","","1965","2017-01-19 09:35:31","2017-01-19 09:35:31","","105-134","","","30","","","Ein Gräberfeld der jüngeren Urnenfelderzeit (Hallstatt B) von Altessing, Ldkr. Kelheim","","","","","","","","","","","","","","","","","","Late Bronze Age","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U5RI9KCS","journalArticle","1986","Schallmayer, Egon; Wahl, J.","Zwei urnenfelderzeitliche Grabfunde aus Stettfeld, Gemeinde Ubstadt-Weiher, Kreis Karlsruhe","Fundberichte aus Baden-Württemberg","","","","","","1986","2017-01-19 09:35:31","2017-01-19 09:35:31","","1-18","","","10","","","Zwei urnenfelderzeitliche Grabfunde aus Stettfeld, Gemeinde Ubstadt-Weiher, Kreis Karlsruhe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U7PBM8UA","bookSection","1984","Schreiber-Kalicz, R.","Komplex der Nagyrév-Kultur","Kulturen der Frühbronzezeit des Karpatenbeckens und Nordbalkans","","","","","","1984","2017-01-19 10:40:56","2017-01-19 10:40:56","","133-190","","","","","","Komplex der Nagyrév-Kultur","","","","","","Beograd","","","","","","","","","","","","Bronze Age Hungary","","Tasić, N.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U87BX8M4","journalArticle","2004","Schmitsberger, Oliver","Neue Erkenntnisse zur bronzezeitlichen Besiedlung in Mautern an der Donau. Vorläufige Ergebnisse der Rettungsgrabungen des Vereins ASINOE 1996-2004","Fundberichte aus Österreich","","","","","","2004","2017-01-19 09:35:31","2017-01-19 09:35:31","","806-817","","","43","","","Neue Erkenntnisse zur bronzezeitlichen Besiedlung in Mautern an der Donau. Vorläufige Ergebnisse der Rettungsgrabungen des Vereins ASINOE 1996-2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U8SDFSSR","thesis","2009","Pomberger, Beate Maria","Das urnenfelderzeitliche Gräberfeld von Mannersdorf am Leithagebirge","","","","","http://othes.univie.ac.at/7767/ UBW Volltext am Hochschulschriftenserver der UB Wien","","2009","2017-01-19 09:35:31","2017-01-19 09:35:31","","","156, 63 S.","","","","","Das urnenfelderzeitliche Gräberfeld von Mannersdorf am Leithagebirge","","","","","Universität Wien","Wien","","","Diplomarbeit","","","","","Verf. Beate Maria Pomberger","","","","Bronzezeit; Gräberfeld; Urnenfelderkultur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UABHRIQS","thesis","1994","Popovtschak, Michaela","Pflanzliche Reste spätbronzezeitlicher und frühmittelalterlicher Siedlungsschichten aus Thunau (Grabungen 1987 und 1988)","","","","","","","1994","2017-01-19 09:35:31","2017-01-19 09:35:31","","","","","","","","Pflanzliche Reste spätbronzezeitlicher und frühmittelalterlicher Siedlungsschichten aus Thunau (Grabungen 1987 und 1988)","","","","","Universität Wien","Wien","","","Dissertation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UABTGJK3","journalArticle","2001","Neth, A.","Ein außergewöhnlicher Friedhof der Urnenfelderzeit in Neckarsulm, Kreis Heilbronn","Archäologische Ausgrabungen in Baden-Württemberg","","","","","","2001","2017-01-19 09:35:30","2017-01-19 09:35:30","","51-55","","","2001","","","Ein außergewöhnlicher Friedhof der Urnenfelderzeit in Neckarsulm, Kreis Heilbronn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UAETBACU","journalArticle","1934","Reinecke, Paul","Ein Bronzedepotfund von Hallstatt in Oberösterreich","Wiener Prähistorische Zeitschrift","","","","","","1934","2017-01-19 09:35:31","2017-01-19 09:35:31","","1-11","","","21","","","Ein Bronzedepotfund von Hallstatt in Oberösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UBQRT6KR","journalArticle","1950","Denk, Stefan","Vor- und frühgeschichtliche Funde von Wieselburg und Umgebung","Unsere Heimat","","","","","","1950","2017-01-19 09:35:28","2017-01-19 09:35:28","","99-111","","","21","","","Vor- und frühgeschichtliche Funde von Wieselburg und Umgebung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UCDHQUBR","journalArticle","2011","Sperber, Lothar","Bronzene Schutzwaffen in Gräbern der Urnenfelderkultur. Beinschienen- und Helm(?)fragmente aus dem Gräberfeld von Volders in Nordtirol","Bayerische Vorgeschichtsblätter","","","","","","2011","2017-01-19 09:35:31","2017-01-19 09:35:31","","5-45","","","76","","","Bronzene Schutzwaffen in Gräbern der Urnenfelderkultur. Beinschienen- und Helm(?)fragmente aus dem Gräberfeld von Volders in Nordtirol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UEB4JSJI","journalArticle","1973","Eibner, Clemens","Von der Mittelsteinzeit bis zum Ende der Urnenfelderkultur","Mitteilungen der Österreichischen Arbeitsgemeinschaft für Ur- und Frühgeschichte","","","","","","1973","2017-01-19 09:35:28","2017-01-19 09:35:28","","72-75","","1","24","","","Von der Mittelsteinzeit bis zum Ende der Urnenfelderkultur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UEPF7EAU","webpage","","","Issues - CBAB - ACDH Project Management","","","","","https://redmine.acdh.oeaw.ac.at/projects/cabdb/issues","","","2017-01-19 09:09:32","2017-01-19 09:09:32","2017-01-19 09:09:32","","","","","","","","","","","","","","","","","","","","","","","C:\Users\pandorfer\AppData\Roaming\Zotero\Zotero\Profiles\uamh2jst.cbab\zotero\storage\3QJFEXSP\issues.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UFH6Q8X5","journalArticle","1952","Pittioni, Richard","Der Goldfund von Rothengrub (N.-Ö.) und seine wirtschaftliche Verankerung","Archaeologia Austriaca","","","","","","1952","2017-01-19 09:35:31","2017-01-19 09:35:31","","89-99","","","11","","","Der Goldfund von Rothengrub (N.-Ö.) und seine wirtschaftliche Verankerung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UFRSAP9H","journalArticle","1986","Distelberger, Anton","Der jüngerurnenfelderzeitliche Depotfund vom ""Gelände"" bei Grünbach am Schneeberg, NÖ","Mitteilungen der Österreichischen Arbeitsgemeinschaft für Ur- und Frühgeschichte","","","","","","1986","2017-01-19 09:35:28","2017-01-19 09:35:28","","71-96","","","36","","","Der jüngerurnenfelderzeitliche Depotfund vom ""Gelände"" bei Grünbach am Schneeberg, NÖ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UG75MF7N","book","1993","","Alte Kulturen in Perchtoldsdorf. Ausstellung der ur- und frühgeschichtlichen Funde von Perchtoldsdorf; 12. Sept. bis 7. Nov. 1993, Altes Rathaus","","","","","","","1993","2017-01-19 09:35:32","2017-01-19 09:35:32","","","","","","","","Alte Kulturen in Perchtoldsdorf. Ausstellung der ur- und frühgeschichtlichen Funde von Perchtoldsdorf; 12. Sept. bis 7. Nov. 1993, Altes Rathaus","","","","","Marktgemeinde Perchtoldsdorf","Perchtoldsdorf","","","","","","","","","","","","","","Talaa, Dorothea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UGEZV45D","bookSection","1997","Plesl, Evzen","Die Frage der urnenfelderzeitlichen Körpergräber","Sonderbestattungen in der Bronzezeit im östlichen Mitteleuropa","","","","","","1997","2017-01-19 09:35:31","2017-01-19 09:35:31","","88-92","","","","","","Die Frage der urnenfelderzeitlichen Körpergräber","Int. Arch. 37","","","","","Espelkamp","","","","","","","","","","","","","","Rittershofer, K.-F.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UICW5HNQ","journalArticle","1947","Müller-Karpe, Hermann","Zur Stellung des bronzezeitlichen Grabes von Pritschitz am Wörther See","Carinthia I","","","","","","1947","2017-01-19 09:35:30","2017-01-19 09:35:30","","7-15","","","134-135","","","Zur Stellung des bronzezeitlichen Grabes von Pritschitz am Wörther See","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UIPWE23V","bookSection","1992","Knez, Tone","Novo mesto von der Urnenfelderzeit bis zur Stadtgründung","Festschrift zum 50jährigen Bestehen des UFG-Instituts Innsbruck","","","","","","1992","2017-01-19 09:35:30","2017-01-19 09:35:30","","223-230","","","","","","Novo mesto von der Urnenfelderzeit bis zur Stadtgründung","Universitätsforschungen zur prähistorischen Archäologie 8","","","","Rudolf Habelt","Bonn","","","","","","","","","","","","Hallstatt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UJDR5W62","journalArticle","1973","Pertlwieser, Manfred","Zur prähistorischen Situation der ""Berglitzl"" in Gusen, pol. Bez. Perg","Jahrbuch des Oberösterreichischen Musealvereins","","","","","","1973","2017-01-19 09:35:31","2017-01-19 09:35:31","","17-34","","","118","","","Zur prähistorischen Situation der ""Berglitzl"" in Gusen, pol. Bez. Perg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UMC6R3WZ","bookSection","1956","Menghin, Osmund","Zur Vor- und Frühgeschichte des Bezirkes Landeck","Landecker Buch","","","","","","1956","2017-01-19 09:35:30","2017-01-19 09:35:30","","39-75","","","","","","Zur Vor- und Frühgeschichte des Bezirkes Landeck","Schlern-Schriften. Veröffentlichungen zur Landeskunde von Südtirol","133","","","Wagner","Innsbruck","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNXJ7A7B","thesis","1994","Wedekin, Christoph H.","Die prähistorische Höhensiedlung ""Burg"" bei Schwarzenbach, VB Wr. Neustadt. Die Ergebnisse der archäologischen Untersuchung der Wallbefestigung in den Jahren 1992 und 1993","","","","","","","1994","2017-01-19 09:35:32","2017-01-19 09:35:32","","","192, [ca. 50] Bl.","","","","","Die prähistorische Höhensiedlung ""Burg"" bei Schwarzenbach, VB Wr. Neustadt. Die Ergebnisse der archäologischen Untersuchung der Wallbefestigung in den Jahren 1992 und 1993","","","","","Universität Wien","Wien","","","Diplomarbeit","","","","","eingereicht von Christoph Hubert Wedekin","","","","Ausgrabung; Befestigung; Latène-Zeit; Schwarzenbach - Latène-Zeit - Befestigung - Ausgrabung UBWXX; Schwarzenbach Wiener Neustadt Region","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UP2I7FB6","bookSection","1994","Bóna, I.","Tószeg-Laposhalom","Le bel Age du Bronze en Hongrie","","","","","","1994","2017-01-19 10:40:55","2017-01-19 10:40:55","","101-114","","","","","","Tószeg-Laposhalom","","","","","Zenemőnyoma","Budapest","","","","","","","","","","","","Bronze Age Hungary","","Bóna, I.; Raczky, P.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UP33DZ6U","journalArticle","2013","Penz, Martin","Die ur- und frühgeschichtliche Besiedlung in Aspern, Wien 22 - ein Überblick","Fundort Wien. Berichte zur Archäologie","","","","","","2013","2017-01-19 09:35:31","2017-01-19 09:35:31","","84-96","","","16","","","Die ur- und frühgeschichtliche Besiedlung in Aspern, Wien 22 - ein Überblick","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UP3JDGAT","journalArticle","1987","Schierer, Ingrid","Ein Webstuhlbefund aus Gars-Thunau, Niederösterreich. Rekonstruktionsversuch und Funktionsanalyse","Archaeologia Austriaca","","","","","","1987","2017-01-19 09:35:31","2017-01-19 09:35:31","","29-87","","","71","","","Ein Webstuhlbefund aus Gars-Thunau, Niederösterreich. Rekonstruktionsversuch und Funktionsanalyse","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
